"";"speciesKey";"scientificName";"matchType";"Orig_name"
"7968";"1866573";"Antheraea paphia Linnaeus, 1758";"EXACT";"Antheraea paphia Linnaeus, 1758"
"7969";"1866556";"Antheraea pernyi (Guerin-Meneville, 1855)";"EXACT";"Antheraea pernyi (Guerin-Meneville, 1855)"
"7970";"1866570";"Antheraea polyphemus Cramer, 1775";"EXACT";"Antheraea polyphemus Cramer, 1775"
"7971";"1866568";"Antheraea yamamai (Guerin-Meneville, 1861)";"EXACT";"Antheraea yamamai (Guerin-Meneville, 1861)"
"7972";"1794639";"Antiblemma acclinalis Hübner, 1823";"EXACT";"Antiblemma acclinalis Hübner, 1823"
"7973";"1777942";"Anticarsia gemmatalis Hübner, 1818";"EXACT";"Anticarsia gemmatalis Hübner, 1818"
"7974";"1803266";"Antichloris eriphia Fabricius, 1776";"EXACT";"Antichloris eriphia Fabricius, 1776"
"7975";"1803252";"Antichloris steinbachi Rothschild, 1912";"EXACT";"Antichloris steinbachi Rothschild, 1912"
"7976";"1803261";"Antichloris viridis Druce, 1884";"EXACT";"Antichloris viridis Druce, 1884"
"7977";"1870713";"Anypsipyla univitella Dyar, 1914";"EXACT";"Anypsipyla univitella Dyar, 1914"
"7978";"1796169";"Apamea crenata (Hufnagel, 1766)";"EXACT";"Apamea crenata (Hufnagel, 1766)"
"7979";"7438067";"Apamea remissa (Hubner, 1809)";"EXACT";"Apamea remissa (Hubner, 1809)"
"7980";"1796188";"Apamea unanimis (Hubner, 1813)";"EXACT";"Apamea unanimis (Hubner, 1813)"
"7981";"1927468";"Aphnaeus schistacea Moore, 1881";"EXACT";"Aphnaeus schistacea Moore, 1881"
"7982";"4531354";"Aphomia sabella (Hampson, 1901)";"EXACT";"Aphomia sabella (Hampson, 1901)"
"7983";"1920577";"Aphrissa orbis (Poey, 1832)";"EXACT";"Aphrissa orbis (Poey, 1832)"
"7984";"1984954";"Aplocera efformata (Guenee, 1858)";"EXACT";"Aplocera efformata (Guenee, 1858)"
"7985";"1984942";"Aplocera plagiata (Linnaeus, 1758)";"EXACT";"Aplocera plagiata (Linnaeus, 1758)"
"7986";"1869858";"Apomyelois ceratoniae (Zeller, 1839)";"EXACT";"Apomyelois ceratoniae (Zeller, 1839)"
"7987";"1779399";"Apopestes spectrum (Esper, 1787)";"EXACT";"Apopestes spectrum (Esper, 1787)"
"7988";"1920218";"Aporia crataegi L.";"EXACT";"Aporia crataegi L."
"7989";"5137938";"Appias lyncida (Cramer, 1779)";"EXACT";"Appias lyncida (Cramer, 1779)"
"7990";"1848219";"Aproaerema anthyllidella (Hubner, 1813)";"EXACT";"Aproaerema anthyllidella (Hubner, 1813)"
"7991";"1853495";"Apterona crenulella (Bruand, 1853)";"EXACT";"Apterona crenulella (Bruand, 1853)"
"7992";"4526180";"Apterona helicoidella (Vallot, 1827)";"EXACT";"Apterona helicoidella (Vallot, 1827)"
"7993";"1853490";"Apterona helix Siebold, 1850";"EXACT";"Apterona helix Siebold, 1850"
"7994";"1779258";"Araeopteron ecphaea Hampson, 1914";"EXACT";"Araeopteron ecphaea Hampson, 1914"
"7995";"1746763";"Archips cerasivorana Fitch, 1856";"EXACT";"Archips cerasivorana Fitch, 1856"
"7996";"1746806";"Archips fuscocupreanus Walsingham, 1900";"EXACT";"Archips fuscocupreanus Walsingham, 1900"
"7997";"1746832";"Archips podana (Scopoli, 1763)";"EXACT";"Archips podana (Scopoli, 1763)"
"7998";"1746856";"Archips rosana (Linnaeus, 1758)";"EXACT";"Archips rosana (Linnaeus, 1758)"
"7999";"1746876";"Archips xylosteana (Linnaeus, 1758)";"EXACT";"Archips xylosteana (Linnaeus, 1758)"
"8000";"1877490";"Arcola malloi (Pastrana, 1961)";"EXACT";"Arcola malloi (Pastrana, 1961)"
"8001";"1762151";"Arcte coerula Guenée, 1852";"EXACT";"Arcte coerula Guenée, 1852"
"8002";"1830241";"Argyresthia conjugella Zeller, 1839";"EXACT";"Argyresthia conjugella Zeller, 1839"
"8003";"1830221";"Argyresthia cupressella Walsingham, 1890";"EXACT";"Argyresthia cupressella Walsingham, 1890"
"8004";"1830147";"Argyresthia curvella (Linnaeus, 1761)";"EXACT";"Argyresthia curvella (Linnaeus, 1761)"
"8005";"1830257";"Argyresthia fundella (Fischer von Roslerstamm, 1835)";"EXACT";"Argyresthia fundella (Fischer von Roslerstamm, 1835)"
"8006";"1830209";"Argyresthia laevigatella Herrich-Schaffer, 1855";"EXACT";"Argyresthia laevigatella Herrich-Schaffer, 1855"
"8007";"1830191";"Argyresthia pruniella (Clerck, 1759)";"EXACT";"Argyresthia pruniella (Clerck, 1759)"
"8008";"1830284";"Argyresthia thuiella (Packard, 1871)";"EXACT";"Argyresthia thuiella (Packard, 1871)"
"8009";"1830271";"Argyresthia trifasciata Staudinger, 1871";"EXACT";"Argyresthia trifasciata Staudinger, 1871"
"8010";"1747141";"Argyrotaenia ljungiana (Thunberg, 1797)";"EXACT";"Argyrotaenia ljungiana (Thunberg, 1797)"
"8011";"1751184";"Aristaea thalassias (Meyrick, 1880)";"EXACT";"Aristaea thalassias (Meyrick, 1880)"
"8012";"5122151";"Aristotelia ivae Busck, 1900";"EXACT";"Aristotelia ivae Busck, 1900"
"8013";"1762849";"Artigisa melanephele Hampson, 1914";"EXACT";"Artigisa melanephele Hampson, 1914"
"8014";"1757853";"Artona martini Efetov, 1997";"EXACT";"Artona martini Efetov, 1997"
"8015";"1775796";"Ascalapha odorata Linnaeus, 1758";"EXACT";"Ascalapha odorata Linnaeus, 1758"
"8016";"1843058";"Ascalenia acaciella Chretien, 1915";"EXACT";"Ascalenia acaciella Chretien, 1915"
"8017";"1890247";"Asciodes gordialis Guenée, 1854";"EXACT";"Asciodes gordialis Guenée, 1854"
"8018";"1980521";"Ascotis selenaria (Denis & Schiffermuller, 1775)";"EXACT";"Ascotis selenaria (Denis & Schiffermuller, 1775)"
"8019";"1876864";"Assara albicostalis Walker, 1863";"EXACT";"Assara albicostalis Walker, 1863"
"8020";"1878664";"Ategumia adipalis Lederer, 1863";"EXACT";"Ategumia adipalis Lederer, 1863"
"8021";"7628188";"Ategumia ebulealis (Guenée, 1854)";"EXACT";"Ategumia ebulealis (Guenée, 1854)"
"8022";"4687681";"Athetis thoracica (Moore, 1884)";"EXACT";"Athetis thoracica (Moore, 1884)"
"8023";"5122232";"Athrips rancidella (Herrich-Schaffer, 1854)";"EXACT";"Athrips rancidella (Herrich-Schaffer, 1854)"
"8024";"1737328";"Auratonota dispersa Brown, 1990";"EXACT";"Auratonota dispersa Brown, 1990"
"8025";"1737325";"Auratonota dominica Brown, 1993";"EXACT";"Auratonota dominica Brown, 1993"
"8026";"1792418";"Autographa gamma (Linnaeus, 1758)";"EXACT";"Autographa gamma (Linnaeus, 1758)"
"8027";"1785454";"Autoplusia illustrata Guenée, 1852";"EXACT";"Autoplusia illustrata Guenée, 1852"
"8028";"10594478";"Autosticha kyotensis Matsumura, 1931";"EXACT";"Autosticha kyotensis Matsumura, 1931"
"8029";"1834976";"Autosticha pelodes Meyrick, 1883";"EXACT";"Autosticha pelodes Meyrick, 1883"
"8030";"1747780";"Bactra minima Meyrick, 1909";"EXACT";"Bactra minima Meyrick, 1909"
"8031";"1747764";"Bactra philocherda Diakonoff, 1964";"EXACT";"Bactra philocherda Diakonoff, 1964"
"8032";"1747801";"Bactra straminea Butler, 1881";"EXACT";"Bactra straminea Butler, 1881"
"8033";"1747815";"Bactra venosana (Zeller, 1847)";"EXACT";"Bactra venosana (Zeller, 1847)"
"8034";"1767571";"Bagisara repanda Fabricius, 1793";"EXACT";"Bagisara repanda Fabricius, 1793"
"8035";"1838331";"Barea codrella Felder, 1875";"EXACT";"Barea codrella Felder, 1875"
"8036";"1838304";"Barea confusella Walker, 1864";"EXACT";"Barea confusella Walker, 1864"
"8037";"1838289";"Barea consignatella Walker, 1864";"EXACT";"Barea consignatella Walker, 1864"
"8038";"1838308";"Barea exarcha Meyrick, 1884";"EXACT";"Barea exarcha Meyrick, 1884"
"8039";"1841159";"Batia lunaris (Haworth, 1828)";"EXACT";"Batia lunaris (Haworth, 1828)"
"8040";"1853037";"Batrachedra knabi Walsingham, 1909";"EXACT";"Batrachedra knabi Walsingham, 1909"
"8041";"1831752";"Bedellia somnulentella (Zeller, 1847)";"EXACT";"Bedellia somnulentella (Zeller, 1847)"
"8042";"1873208";"Bema neuricella Zeller, 1848";"EXACT";"Bema neuricella Zeller, 1848"
"8043";"1779355";"Berresa natalis Walker, 1858";"EXACT";"Berresa natalis Walker, 1858"
"8044";"1842198";"Bifascioides leucomelanella (Rebel, 1916)";"EXACT";"Bifascioides leucomelanella (Rebel, 1916)"
"8045";"1848127";"Bilobata subsecivella Zeller, 1852";"EXACT";"Bilobata subsecivella Zeller, 1852"
"8046";"1852831";"Blastobasis adustella Walsingham, 1894";"EXACT";"Blastobasis adustella Walsingham, 1894"
"8047";"1852841";"Blastobasis decolorella (Wollaston, 1858)";"EXACT";"Blastobasis decolorella (Wollaston, 1858)"
"8048";"1852787";"Blastobasis lacticolella Rebel, 1940";"EXACT";"Blastobasis lacticolella Rebel, 1940"
"8049";"1852871";"Blastobasis maroccanella Amsel, 1952";"EXACT";"Blastobasis maroccanella Amsel, 1952"
"8050";"4529658";"Blastobasis rebeli Sinev & Karsholt, 2004";"EXACT";"Blastobasis rebeli Sinev & Karsholt, 2004"
"8051";"1852872";"Blastobasis vittata (Wollaston, 1858)";"EXACT";"Blastobasis vittata (Wollaston, 1858)"
"8052";"1853064";"Blastodacna atra (Haworth, 1828)";"EXACT";"Blastodacna atra (Haworth, 1828)"
"8053";"1793517";"Bleptina araealis Hampson, 1901";"EXACT";"Bleptina araealis Hampson, 1901"
"8054";"1884827";"Bleszynskia malacelloides Bleszynski, 1955";"EXACT";"Bleszynskia malacelloides Bleszynski, 1955"
"8055";"1868664";"Bombyx mori Linnaeus, 1758";"EXACT";"Bombyx mori Linnaeus, 1758"
"8056";"1838811";"Borkhausenia nefrax Hodges, 1974";"EXACT";"Borkhausenia nefrax Hodges, 1974"
"8057";"4532146";"Botyodes diniasalis (Walker, 1859)";"EXACT";"Botyodes diniasalis (Walker, 1859)"
"8058";"1853303";"Brachycyttarus griseus Joannis, 1929";"EXACT";"Brachycyttarus griseus Joannis, 1929"
"8059";"1876161";"Bradyrrhoa gilveolella (Treitschke, 1832)";"EXACT";"Bradyrrhoa gilveolella (Treitschke, 1832)"
"8060";"1932172";"Brephidium exilis (Boisduval, 1852)";"EXACT";"Brephidium exilis (Boisduval, 1852)"
"8061";"4535888";"Bucculatrix chrysanthemella Rebel, 1896";"EXACT";"Bucculatrix chrysanthemella Rebel, 1896"
"8062";"1751383";"Bucculatrix ivella Busck, 1900";"EXACT";"Bucculatrix ivella Busck, 1900"
"8063";"1751335";"Bucculatrix parthenica Bradley, 1990";"EXACT";"Bucculatrix parthenica Bradley, 1990"
"8064";"1751434";"Bucculatrix thurberiella Busck, 1914";"EXACT";"Bucculatrix thurberiella Busck, 1914"
"8065";"1973414";"Bupalus piniaria (Linnaeus, 1758)";"EXACT";"Bupalus piniaria (Linnaeus, 1758)"
"8066";"5143677";"Cabera leptographa Wehrli, 1936";"EXACT";"Cabera leptographa Wehrli, 1936"
"8067";"8094357";"Cacoecimorpha pronubana (Hubner, 1799)";"EXACT";"Cacoecimorpha pronubana (Hubner, 1799)"
"8068";"1870532";"Cactoblastis cactorum Berg, 1885";"EXACT";"Cactoblastis cactorum Berg, 1885"
"8069";"1870531";"Cactoblastis doddi Heinrich, 1939";"EXACT";"Cactoblastis doddi Heinrich, 1939"
"8070";"1932752";"Cacyreus marshalli Butler, 1898";"EXACT";"Cacyreus marshalli Butler, 1898"
"8071";"1873919";"Cadra calidella (Guenee, 1845)";"EXACT";"Cadra calidella (Guenee, 1845)"
"8072";"1873890";"Cadra cautella (Walker, 1863)";"EXACT";"Cadra cautella (Walker, 1863)"
"8073";"1873903";"Cadra figulilella (Gregson, 1871)";"EXACT";"Cadra figulilella (Gregson, 1871)"
"8074";"5108786";"Callopistria jamaicensis Möschler, 1886";"EXACT";"Callopistria jamaicensis Möschler, 1886"
"8075";"5108671";"Callopistria maillardi Guenée, 1862";"EXACT";"Callopistria maillardi Guenée, 1862"
"8076";"1796463";"Calophasia lunula (Hufnagel, 1766)";"EXACT";"Calophasia lunula (Hufnagel, 1766)"
"8077";"5104903";"Caloptilia azaleella (Brants, 1913)";"EXACT";"Caloptilia azaleella (Brants, 1913)"
"8078";"5104876";"Caloptilia coruscans (Walsingham, 1907)";"EXACT";"Caloptilia coruscans (Walsingham, 1907)"
"8079";"5105085";"Caloptilia mabaella (Swezey, 1910)";"EXACT";"Caloptilia mabaella (Swezey, 1910)"
"8080";"5105116";"Caloptilia negundella (Chambers, 1876)";"EXACT";"Caloptilia negundella (Chambers, 1876)"
"8081";"5104862";"Caloptilia roscipennella (Hubner, 1796)";"EXACT";"Caloptilia roscipennella (Hubner, 1796)"
"8082";"5104781";"Caloptilia rufipennella (Hubner, 1796)";"EXACT";"Caloptilia rufipennella (Hubner, 1796)"
"8083";"9942354";"Caloptilia triadicae";"EXACT";"Caloptilia triadicae"
"8084";"1946074";"Calpodes ethlius Stoll, 1782";"EXACT";"Calpodes ethlius Stoll, 1782"
"8085";"1749449";"Cameraria ohridella Deschka & Dimic, 1986";"EXACT";"Cameraria ohridella Deschka & Dimic, 1986"
"8086";"1875804";"Caphys biliniata Cramer, 1781";"EXACT";"Caphys biliniata Cramer, 1781"
"8087";"1888397";"Caprinia periusalis Walker";"EXACT";"Caprinia periusalis Walker"
"8088";"1748425";"Capua intractana Walker, 1869";"EXACT";"Capua intractana Walker, 1869"
"8089";"1765011";"Caradrina morpheus (Hufnagel, 1766)";"EXACT";"Caradrina morpheus (Hufnagel, 1766)"
"8090";"8012068";"Carcina quercana (Fabricius, 1775)";"EXACT";"Carcina quercana (Fabricius, 1775)"
"8091";"9072884";"Carmenta mimosa Eichlin & Passoa, 1984";"EXACT";"Carmenta mimosa Eichlin & Passoa, 1984"
"8092";"1735231";"Carposina autologa Meyrick, 1910";"EXACT";"Carposina autologa Meyrick, 1910"
"8093";"1735141";"Carposina bullata Meyrick, 1913";"EXACT";"Carposina bullata Meyrick, 1913"
"8094";"1735159";"Carposina niponensis Walsingham, 1900";"EXACT";"Carposina niponensis Walsingham, 1900"
"8095";"1735121";"Carposina sasakii Matsumura, 1900";"EXACT";"Carposina sasakii Matsumura, 1900"
"8096";"7387723";"Castnia acraeoides";"EXACT";"Castnia acraeoides"
"8097";"4531353";"Cathayia insularum (Speidel & Schmitz, 1991)";"EXACT";"Cathayia insularum (Speidel & Schmitz, 1991)"
"8098";"1919346";"Catopsilia florella (Fabricius, 1775)";"EXACT";"Catopsilia florella (Fabricius, 1775)"
"8099";"1919348";"Catopsilia pyranthe (Linnaeus, 1758)";"EXACT";"Catopsilia pyranthe (Linnaeus, 1758)"
"8100";"1921263";"Catopyrops ancyra (C.Felder, 1860)";"EXACT";"Catopyrops ancyra (C.Felder, 1860)"
"8101";"1854249";"Cebysa leucotelus Walker, 1854";"EXACT";"Cebysa leucotelus Walker, 1854"
"8102";"1763610";"Cerapteryx graminis (Linnaeus, 1758)";"EXACT";"Cerapteryx graminis (Linnaeus, 1758)"
"8103";"1941432";"Chamaesphecia astatiformis (Herrich-Schaffer, 1846)";"EXACT";"Chamaesphecia astatiformis (Herrich-Schaffer, 1846)"
"8104";"1941490";"Chamaesphecia crassicornis Bartel, 1912";"EXACT";"Chamaesphecia crassicornis Bartel, 1912"
"8105";"1941437";"Chamaesphecia empiformis (Esper, 1783)";"EXACT";"Chamaesphecia empiformis (Esper, 1783)"
"8106";"1941387";"Chamaesphecia hungarica (Tomala, 1901)";"EXACT";"Chamaesphecia hungarica (Tomala, 1901)"
"8107";"1941377";"Chamaesphecia tenthrediniformis (Denis & Schiffermuller, 1775)";"EXACT";"Chamaesphecia tenthrediniformis (Denis & Schiffermuller, 1775)"
"8108";"1801373";"Characoma nilotica Rogenhofer, 1882";"EXACT";"Characoma nilotica Rogenhofer, 1882"
"8109";"1731009";"Chilecomadia valdiviana Philippi, 1860";"EXACT";"Chilecomadia valdiviana Philippi, 1860"
"8110";"1883200";"Chilo partellus Swinhoe, 1885";"EXACT";"Chilo partellus Swinhoe, 1885"
"8111";"1883226";"Chilo suppressalis (Walker, 1863)";"EXACT";"Chilo suppressalis (Walker, 1863)"
"8112";"1989379";"Chloroclystis laticostata Walker, 1862";"EXACT";"Chloroclystis laticostata Walker, 1862"
"8113";"1989492";"Chloroclystis rectangulata Linnaeus, 1758";"EXACT";"Chloroclystis rectangulata Linnaeus, 1758"
"8114";"5769164";"Choreutis pariana (Clerck, 1759)";"EXACT";"Choreutis pariana (Clerck, 1759)"
"8115";"5771482";"Choristoneura lafauryana (Ragonot, 1875)";"EXACT";"Choristoneura lafauryana (Ragonot, 1875)"
"8116";"7393481";"Choropleca terpsichorella (Busck, 1910)";"EXACT";"Choropleca terpsichorella (Busck, 1910)"
"8117";"4529248";"Chrysoclista linneella (Clerck, 1759)";"EXACT";"Chrysoclista linneella (Clerck, 1759)"
"8118";"1785181";"Chrysodeixis acuta (Walker, 1858)";"EXACT";"Chrysodeixis acuta (Walker, 1858)"
"8119";"1785185";"Chrysodeixis chalcites (Esper, 1789)";"EXACT";"Chrysodeixis chalcites (Esper, 1789)"
"8120";"1785145";"Chrysodeixis eriosoma Doubleday, 1843";"EXACT";"Chrysodeixis eriosoma Doubleday, 1843"
"8121";"1851337";"Chrysoesthia sexguttella (Thunberg, 1794)";"EXACT";"Chrysoesthia sexguttella (Thunberg, 1794)"
"8122";"1767108";"Chytonix segregata Butler, 1878";"EXACT";"Chytonix segregata Butler, 1878"
"8123";"1748202";"Clavigesta sylvestrana (Curtis, 1850)";"EXACT";"Clavigesta sylvestrana (Curtis, 1850)"
"8124";"7466487";"Clepsis consimilana (Hubner, 1817)";"EXACT";"Clepsis consimilana (Hubner, 1817)"
"8125";"4530608";"Clepsis peritana (Clemens, 1860)";"EXACT";"Clepsis peritana (Clemens, 1860)"
"8126";"1737491";"Clepsis spectrana (Treitschke, 1830)";"EXACT";"Clepsis spectrana (Treitschke, 1830)"
"8127";"1822830";"Clostera anachoreta (Denis & Schiffermuller, 1775)";"EXACT";"Clostera anachoreta (Denis & Schiffermuller, 1775)"
"8128";"1890318";"Cnaphalocrocis trapezalis Guenée, 1854";"EXACT";"Cnaphalocrocis trapezalis Guenée, 1854"
"8129";"1739284";"Cnephasia asseclana (Denis & Schiffermuller, 1775)";"EXACT";"Cnephasia asseclana (Denis & Schiffermuller, 1775)"
"8130";"1739290";"Cnephasia longana (Haworth, 1811)";"EXACT";"Cnephasia longana (Haworth, 1811)"
"8131";"1739135";"Cnephasia pumicana (Zeller, 1847)";"EXACT";"Cnephasia pumicana (Zeller, 1847)"
"8132";"1739272";"Cnephasia stephensiana (Doubleday, 1849)";"EXACT";"Cnephasia stephensiana (Doubleday, 1849)"
"8133";"1741593";"Cochylis atricapitana (Stephens, 1852)";"EXACT";"Cochylis atricapitana (Stephens, 1852)"
"8134";"1741590";"Cochylis molliculana Zeller, 1847";"EXACT";"Cochylis molliculana Zeller, 1847"
"8135";"5121449";"Coleophora aestuariella Bradley, 1984";"EXACT";"Coleophora aestuariella Bradley, 1984"
"8136";"5121177";"Coleophora alcyonipennella (Kollar, 1832)";"EXACT";"Coleophora alcyonipennella (Kollar, 1832)"
"8137";"5121181";"Coleophora colutella (Fabricius, 1794)";"EXACT";"Coleophora colutella (Fabricius, 1794)"
"8138";"5121613";"Coleophora deauratella Lienig & Zeller, 1846";"EXACT";"Coleophora deauratella Lienig & Zeller, 1846"
"8139";"5120899";"Coleophora fuscicornis Zeller, 1847";"EXACT";"Coleophora fuscicornis Zeller, 1847"
"8140";"5120958";"Coleophora klimeschiella Toll, 1952";"EXACT";"Coleophora klimeschiella Toll, 1952"
"8141";"5120767";"Coleophora laricella (Hubner, 1817)";"EXACT";"Coleophora laricella (Hubner, 1817)"
"8142";"5121509";"Coleophora limosipennella (Duponchel, 1843)";"EXACT";"Coleophora limosipennella (Duponchel, 1843)"
"8143";"5121418";"Coleophora linosyridella Fuchs, 1880";"EXACT";"Coleophora linosyridella Fuchs, 1880"
"8144";"5120675";"Coleophora mayrella (Hubner, 1813)";"EXACT";"Coleophora mayrella (Hubner, 1813)"
"8145";"5121816";"Coleophora parthenica Meyrick, 1891";"EXACT";"Coleophora parthenica Meyrick, 1891"
"8146";"5121517";"Coleophora serratella (Linnaeus, 1761)";"EXACT";"Coleophora serratella (Linnaeus, 1761)"
"8147";"5121010";"Coleophora spiraeella Rebel, 1916";"EXACT";"Coleophora spiraeella Rebel, 1916"
"8148";"8273859";"Coleophora striatipennella Nylander, 1848";"EXACT";"Coleophora striatipennella Nylander, 1848"
"8149";"5121048";"Coleophora texanella Chambers, 1878";"EXACT";"Coleophora texanella Chambers, 1878"
"8150";"5121486";"Coleophora ulmifoliella McDunnough, 1946";"EXACT";"Coleophora ulmifoliella McDunnough, 1946"
"8151";"5121029";"Coleophora versurella Zeller, 1849";"EXACT";"Coleophora versurella Zeller, 1849"
"8152";"1851409";"Coleotechnites piceaella (Kearfott, 1903)";"EXACT";"Coleotechnites piceaella (Kearfott, 1903)"
"8153";"10652887";"Colocasia antiquorum";"EXACT";"Colocasia antiquorum"
"8154";"1967628";"Comostolopsis germana Prout, 1916";"EXACT";"Comostolopsis germana Prout, 1916"
"8155";"9371753";"Condica punctifera (Walker, 1857)";"EXACT";"Condica punctifera (Walker, 1857)"
"8156";"1749673";"Conopomorpha cramerella (Snellen, 1904)";"EXACT";"Conopomorpha cramerella (Snellen, 1904)"
"8157";"1749666";"Conopomorpha litchiella Bradley, 1986";"EXACT";"Conopomorpha litchiella Bradley, 1986"
"8158";"1749675";"Conopomorpha sinensis Bradley, 1986";"EXACT";"Conopomorpha sinensis Bradley, 1986"
"8159";"1861237";"Coptodisca juglandella Chambers, 1874";"EXACT";"Coptodisca juglandella Chambers, 1874"
"8160";"4525186";"Coptotriche heinemanni (Wocke, 1871)";"EXACT";"Coptotriche heinemanni (Wocke, 1871)"
"8161";"1876941";"Corcyra cephalonica (Stainton, 1866)";"EXACT";"Corcyra cephalonica (Stainton, 1866)"
"8162";"1784349";"Cornutiplusia circumflexa (Linnaeus, 1767)";"EXACT";"Cornutiplusia circumflexa (Linnaeus, 1767)"
"8163";"5102432";"Coscinoptycha improbana Meyrick, 1881";"EXACT";"Coscinoptycha improbana Meyrick, 1881"
"8164";"1791793";"Cosmodes elegans Donovan, 1805";"EXACT";"Cosmodes elegans Donovan, 1805"
"8165";"1851467";"Crasimorpha infuscata Hodges, 1964";"EXACT";"Crasimorpha infuscata Hodges, 1964"
"8166";"1749354";"Cremastobombycia lantanella Busck, 1910";"EXACT";"Cremastobombycia lantanella Busck, 1910"
"8167";"1879345";"Crocidolomia binotalis Zeller, 1852";"EXACT";"Crocidolomia binotalis Zeller, 1852"
"8168";"1879340";"Crocidolomia pavonana Fabricius, 1794";"EXACT";"Crocidolomia pavonana Fabricius, 1794"
"8169";"9899677";"Crocidosema aporema";"EXACT";"Crocidosema aporema"
"8170";"1736623";"Crocidosema plebejana Zeller, 1847";"EXACT";"Crocidosema plebejana Zeller, 1847"
"8171";"1795215";"Cryphia algae (Fabricius, 1775)";"EXACT";"Cryphia algae (Fabricius, 1775)"
"8172";"1856200";"Crypsithyrodes concolorella (Walker, 1863)";"EXACT";"Crypsithyrodes concolorella (Walker, 1863)"
"8173";"1745303";"Cryptaspasma lugubris Felder & Rogenhofer, 1875";"EXACT";"Cryptaspasma lugubris Felder & Rogenhofer, 1875"
"8174";"1873051";"Cryptoblabes gnidiella (Milliere, 1867)";"EXACT";"Cryptoblabes gnidiella (Milliere, 1867)"
"8175";"1886126";"Cryptographis hyalinata Linnaeus, 1767";"EXACT";"Cryptographis hyalinata Linnaeus, 1767"
"8176";"1886123";"Cryptographis nitidalis Stoll, 1781";"EXACT";"Cryptographis nitidalis Stoll, 1781"
"8177";"1736995";"Cryptophlebia illepida Butler, 1882";"EXACT";"Cryptophlebia illepida Butler, 1882"
